path,categories,uz,total_hits,ext
dataset3/12.03.01_Приборостроение_П210-ОД_ПИШ.pdf,{},нет признаков,0,pdf
dataset3/ConfPABCProgram_2023.pdf,"{""обычные"": 2, ""специальные"": 1}",УЗ-1,3,pdf
dataset3/pr9_05062013.pdf,{},нет признаков,0,pdf
dataset3/38.04.03.pdf,"{""обычные"": 1, ""специальные"": 1}",УЗ-1,2,pdf
dataset3/П159-ОД_08.07.2024.pdf,{},нет признаков,0,pdf
dataset3/070401_M_3_03072017.pdf,{},нет признаков,0,pdf
dataset3/sved_o_d_r_2017.xls,"{""обычные"": 5}",УЗ-3,5,xls
dataset3/03.04.03.pdf,"{""обычные"": 5}",УЗ-3,5,pdf
dataset3/110502_C_3_09032018.pdf,{},нет признаков,0,pdf
dataset3/polojenie_AARCHI.pdf,{},нет признаков,0,pdf
dataset3/Prot3_11.03.2025.pdf,"{""обычные"": 5, ""государственные"": 130, ""специальные"": 1}",УЗ-1,136,pdf
dataset3/15.04.04_Автоматизация технологических процессов и производств_П210-ОД_ПИШ.pdf,{},нет признаков,0,pdf
dataset3/Prikaz-1845.pdf,{},нет признаков,0,pdf
dataset3/5.2.4_org.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/osn_soc_rab.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/5fqhsxirzo8b3s7xsukssg8sbsz05b38.pdf,"{""обычные"": 7, ""биометрические"": 1, ""специальные"": 1}",УЗ-1,9,pdf
dataset3/ОС 04.03.01 ХИМИЯ.pdf,{},нет признаков,0,pdf
dataset3/Лицей ЮФУ_ВД_расписание_2024-2025.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/sved_o_d_f_g_2014.docx,"{""обычные"": 8}",УЗ-3,8,docx
dataset3/ped_d.pdf,"{""обычные"": 2}",УЗ-4,2,pdf
dataset3/%D0%A0386.%20%D0%A7%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA%20%D0%B2%20%D0%BC%D0%B8%D1%80%D0%B5%20%D0%98%D0%98.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/РАС181-р_26.02.2025.pdf,{},нет признаков,0,pdf
dataset3/П446_11.03.2025.pdf,{},нет признаков,0,pdf
dataset3/П229-ОД 10.05.02.pdf,{},нет признаков,0,pdf
dataset3/P1895_24.08.2024.pdf,{},нет признаков,0,pdf
dataset3/Письмо ВАК N 01-02_111 Для сайта.pdf,{},нет признаков,0,pdf
dataset3/ped_nach.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/accreditation.pdf,"{""обычные"": 4, ""государственные"": 1}",УЗ-2,5,pdf
"dataset3/П602-ОД Бак, спец, маг.pdf",{},нет признаков,0,pdf
dataset3/Protokol.pdf,{},нет признаков,0,pdf
dataset3/P13-OD.pdf,{},нет признаков,0,pdf
dataset3/П202-ОД 38.03.05.pdf,{},нет признаков,0,pdf
dataset3/Sootv_asp_2025.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/%D0%A0545_0.pdf,"{""обычные"": 2}",УЗ-4,2,pdf
dataset3/do-market-commentary-global-disclosure.pdf,"{""обычные"": 1}",УЗ-4,1,pdf
dataset3/10.05.03 Информационная безопасность автоматиз.систем.pdf,{},нет признаков,0,pdf
dataset3/МН-3_6780 Для сайта.pdf,{},нет признаков,0,pdf
dataset3/04.04.01.pdf,"{""обычные"": 5}",УЗ-3,5,pdf
dataset3/ОС_05.03.02.pdf,{},нет признаков,0,pdf
dataset3/02.04.02_rob.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/Главный бухгалтер сведения в рамках декларационной кампании.xls,"{""обычные"": 3, ""специальные"": 1}",УЗ-1,4,xls
dataset3/upr_kiber.pdf,"{""обычные"": 5}",УЗ-3,5,pdf
dataset3/РАСП-647.pdf,{},нет признаков,0,pdf
dataset3/statement-working-conditions.pdf,{},нет признаков,0,pdf
dataset3/21_03_02.pdf,{},нет признаков,0,pdf
dataset3/google_privacy_policy_nl_eu.pdf,{},нет признаков,0,pdf
dataset3/П2274 АБИМ.pdf,"{""специальные"": 1}",УЗ-2,1,pdf
dataset3/П279 об объявлении конкурса.pdf,{},нет признаков,0,pdf
dataset3/ОС_14.03.02.pdf,{},нет признаков,0,pdf
dataset3/44.04.04.pdf,"{""обычные"": 2, ""специальные"": 1}",УЗ-1,3,pdf
dataset3/5.6.3.pdf,{},нет признаков,0,pdf
dataset3/Competitive_selection_2016-Regulation.pdf,{},нет признаков,0,pdf
dataset3/sved_o_d_j_2015.xls,"{""обычные"": 6, ""специальные"": 1}",УЗ-1,7,xls
dataset3/sved_dohod_2024.pdf,{},нет признаков,0,pdf
dataset3/100_bak.docx,{},нет признаков,0,docx
dataset3/JPG_v_PDF.pdf,{},нет признаков,0,pdf
dataset3/PravilaPriema_2025_VO_izm_24.01.2025.pdf,"{""обычные"": 11, ""специальные"": 1}",УЗ-1,12,pdf
dataset3/РАС601-р_02.06.2025.pdf,{},нет признаков,0,pdf
dataset3/9.pdf,{},нет признаков,0,pdf
dataset3/Договор.docx,"{""обычные"": 7, ""государственные"": 1, ""платёжные"": 1, ""специальные"": 1}",УЗ-1,10,docx
dataset3/osn_alg.pdf,"{""специальные"": 1}",УЗ-2,1,pdf
dataset3/П502 Аспир.pdf,{},нет признаков,0,pdf
dataset3/P39-OD.pdf,{},нет признаков,0,pdf
dataset3/7. Индексация П1323.pdf,{},нет признаков,0,pdf
dataset3/11.03.01_Радиотехника_П210-ОД_ПИШ.pdf,{},нет признаков,0,pdf
dataset3/progr_pmmvopd_2025.pdf,{},нет признаков,0,pdf
dataset3/obrazDeatelnost.pdf,{},нет признаков,0,pdf
dataset3/5.9.1.pdf,{},нет признаков,0,pdf
dataset3/THOMSON_REUTERS-info.pdf,{},нет признаков,0,pdf
dataset3/Свидетельство 51.04.01.pdf,{},нет признаков,0,pdf
dataset3/SciFinder%20Discovery%20Platform.pdf,"{""обычные"": 3, ""специальные"": 1}",УЗ-1,4,pdf
dataset3/11.03.03_Конструирование и технология электронных средств_П210-ОД_ПИШ.pdf,{},нет признаков,0,pdf
dataset3/20120518_D212-208-10_01-04-03_TimoshenkoPE.pdf,{},нет признаков,0,pdf
dataset3/Bid-contents_Magistracy.pdf,{},нет признаков,0,pdf
dataset3/P79-OD.pdf,{},нет признаков,0,pdf
dataset3/010401_M_3_13022018.pdf,{},нет признаков,0,pdf
dataset3/679.pdf,{},нет признаков,0,pdf
dataset3/45.04.01_prof_komm.pdf,{},нет признаков,0,pdf
dataset3/Otchet_2012.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/44.04.01_soc_ped.pdf,"{""обычные"": 6}",УЗ-3,6,pdf
dataset3/П215-ОД.pdf,{},нет признаков,0,pdf
dataset3/pr10_15092012.pdf,"{""обычные"": 1}",УЗ-4,1,pdf
dataset3/38.04.02.pdf,"{""обычные"": 5}",УЗ-3,5,pdf
dataset3/%D0%A0%D0%90%D0%A1%D0%9F1429-%D1%80%20%D0%BC%D0%B5%D1%80%D0%BE%D0%BF%D1%80%D0%B8%D1%8F%D1%82%D0%B8%D1%8F%20%D0%A6%D0%B5%D0%BD%D1%82%D1%80%D0%B0%20%D0%BA%D0%BE%D0%BC%D0%BF%D0%B5%D1%82%D0%B5%D0%BD%D1%86%D0%B8%D0%B9.pdf,"{""обычные"": 4}",УЗ-4,4,pdf
dataset3/VUZUFO.doc,{},нет признаков,0,doc
dataset3/Pravila_priema_bac_spec_2025.pdf,"{""обычные"": 5, ""биометрические"": 1, ""специальные"": 1}",УЗ-1,7,pdf
dataset3/П1116_16.05.2025.pdf,{},нет признаков,0,pdf
dataset3/5-05-20_US-59_27.12.2024.pdf,"{""обычные"": 5, ""биометрические"": 1, ""специальные"": 1}",УЗ-1,7,pdf
dataset3/%D0%AE%D0%A4%D0%A3+%20%D0%A0%D0%A1%D0%92%20%D1%81%D0%BE%D0%B3%D0%BB%D0%B0%D1%88%D0%B5%D0%BD%D0%B8%D0%B5%20%20N01-19-49%20%D0%BE%D1%82%2009.04.2021.pdf,{},нет признаков,0,pdf
dataset3/П151 Обязательства.pdf,{},нет признаков,0,pdf
dataset3/%D0%9F336-%D0%9E%D0%94_05.12.2022_%20%D0%A1%D1%82%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D1%82%20%D0%AE%D0%A4%D0%A3_10.05.04.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/MAG.docx,"{""обычные"": 5, ""биометрические"": 1}",УЗ-1,6,docx
dataset3/105_order_Spanish_courses.pdf,"{""обычные"": 13}",УЗ-3,13,pdf
dataset3/%D0%A0%D0%90%D0%A1_127-%D1%80%20%D0%90%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D1%8F.pdf,"{""обычные"": 2}",УЗ-4,2,pdf
dataset3/200_bak_Urmosh.docx,{},нет признаков,0,docx
dataset3/Вакансии 2022.pdf,{},нет признаков,0,pdf
dataset3/44.04.01_ph_obr.pdf,"{""обычные"": 5}",УЗ-3,5,pdf
dataset3/CNO_AULA_Hispanica.pdf,"{""обычные"": 11}",УЗ-3,11,pdf
dataset3/Plehanov2016.pdf,{},нет признаков,0,pdf
dataset3/21.03.02_Землеустройство и кадастры.pdf,{},нет признаков,0,pdf
dataset3/2190-4286-12-49.pdf,"{""обычные"": 2}",УЗ-4,2,pdf
dataset3/m_lit.pdf,"{""обычные"": 5}",УЗ-3,5,pdf
dataset3/osn_turism.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/Инструкция по работе с информационными ресурсами.doc,"{""обычные"": 3, ""государственные"": 1, ""платёжные"": 1}",УЗ-2,5,doc
dataset3/ОС_03.03.02.pdf,{},нет признаков,0,pdf
dataset3/Perechen_poruchenii.pdf,"{""обычные"": 5}",УЗ-3,5,pdf
dataset3/%D0%9C%D0%B5%D1%80%D0%BE%D0%BF%D1%80%D0%B8%D1%8F%D1%82%D0%B8%D1%8F_%D0%9D%D0%90%D0%9C_%D0%B2%D0%B5%D1%81%D0%BD%D0%B0_2022.pdf,"{""обычные"": 1, ""специальные"": 1}",УЗ-1,2,pdf
dataset3/prikaz_13n_ot_26.07.2018.pdf,{},нет признаков,0,pdf
dataset3/Prikaz 143.pdf,{},нет признаков,0,pdf
dataset3/42.pdf,"{""обычные"": 13, ""специальные"": 1}",УЗ-1,14,pdf
dataset3/protokol_17.pdf,{},нет признаков,0,pdf
dataset3/5.9.6_rom.pdf,{},нет признаков,0,pdf
dataset3/Выписка из реестра ГА 06.05.01 06.05.02.pdf,"{""обычные"": 2, ""государственные"": 2}",УЗ-2,4,pdf
dataset3/pr5_25102012.pdf,{},нет признаков,0,pdf
dataset3/Rasporiagenie-1092-p_publications.xls,{},нет признаков,0,xls
dataset3/dog_pril9.pdf,{},нет признаков,0,pdf
dataset3/vsp_isp_ogran_zdorov.pdf,"{""специальные"": 1}",УЗ-2,1,pdf
dataset3/kol_vo_m.pdf,"{""обычные"": 2}",УЗ-4,2,pdf
dataset3/P428-OD stading order about ITA.pdf,{},нет признаков,0,pdf
dataset3/pr125auto.doc,"{""обычные"": 1}",УЗ-4,1,doc
dataset3/Otchet_2011.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/44.04.04_ОС_Проф.обуч.(по отр)_compressed.pdf,{},нет признаков,0,pdf
dataset3/Prikaz-1928_Application2-IC_codes.rtf,"{""обычные"": 1}",УЗ-4,1,rtf
dataset3/Свидетельство 38.04.08.pdf,{},нет признаков,0,pdf
dataset3/П72-ОД_37.05.01_Клиническая психология.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/Prikaz-16124.pdf,{},нет признаков,0,pdf
dataset3/%D0%9F%D0%A3%D0%91%D0%9B%D0%98%D0%A7%D0%9D%D0%AB%D0%99%20%D0%9E%D0%A2%D0%A7%D0%81%D0%A2%20%D0%A2%D0%9A%20%D0%AE%D0%A4%D0%A3%202020_0.pdf,"{""обычные"": 10, ""специальные"": 1}",УЗ-1,11,pdf
dataset3/П165-ОД 40.03.01_0.pdf,{},нет признаков,0,pdf
dataset3/P510.pdf,{},нет признаков,0,pdf
dataset3/П13662.pdf,{},нет признаков,0,pdf
dataset3/confl25.pdf,"{""обычные"": 7, ""специальные"": 1}",УЗ-1,8,pdf
dataset3/20190415175116398.pdf,{},нет признаков,0,pdf
dataset3/П793_17.04.24.pdf,{},нет признаков,0,pdf
dataset3/40.04.01 Юриспруденция.pdf,{},нет признаков,0,pdf
dataset3/google_terms_of_service_en_eu.pdf,"{""обычные"": 2}",УЗ-4,2,pdf
dataset3/07.04.02.pdf,"{""обычные"": 5}",УЗ-3,5,pdf
dataset3/web_razr.pdf,"{""обычные"": 3}",УЗ-4,3,pdf
dataset3/П199-ОД 27.03.03.pdf,{},нет признаков,0,pdf
dataset3/П60-ОД_дополнение в ОС.pdf,{},нет признаков,0,pdf
dataset3/Приказ о порядке оплаты проживания в общежитиях ЮФУ с 01.07.2024.pdf,{},нет признаков,0,pdf
dataset3/%D0%A0%D0%90%D0%A1_715-%D1%80%20HR.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/37.04.02.pdf,"{""обычные"": 4, ""специальные"": 1}",УЗ-1,5,pdf
dataset3/Birlo2016.pdf,{},нет признаков,0,pdf
dataset3/Poryadok_platn_uslug_25.10.13.pdf,{},нет признаков,0,pdf
dataset3/28.03.02_Наноинженерия_П210-ОД_ПИШ.pdf,{},нет признаков,0,pdf
dataset3/Language_Teaching_in_the_Modern_Digital_Era.pdf,{},нет признаков,0,pdf
dataset3/P346_24.08.2015.pdf,{},нет признаков,0,pdf
dataset3/2.3.1_t.pdf,"{""обычные"": 1}",УЗ-4,1,pdf
dataset3/%D0%A0%D0%90%D0%A1_842-%D1%80%20%D0%94%D0%BD%D0%B8%20%D0%BD%D0%B0%D1%83%D1%87%D0%BD%D0%BE%D0%B3%D0%BE%20%D0%90%D0%BA%D0%B8%D0%BD%D0%BE.pdf,{},нет признаков,0,pdf
dataset3/Webinar-info.pdf,{},нет признаков,0,pdf
dataset3/П56-ОД_30.03.2021.pdf,{},нет признаков,0,pdf
dataset3/Perevod_kolledzh_15.06.16.pdf,{},нет признаков,0,pdf
dataset3/050304_B_3_31082020.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/Prioritet_itogi.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/Rasporiagenie-1092-p.pdf,{},нет признаков,0,pdf
dataset3/sogl.docx,"{""обычные"": 5}",УЗ-3,5,docx
dataset3/040401_M_11012018.pdf,{},нет признаков,0,pdf
dataset3/%D0%A1%D0%BE%D0%B3%D0%BB%D0%B0%D1%88%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%BE%20%D1%81%D0%BE%D1%82%D1%80%D1%83%D0%B4%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%20%D0%9D%D0%A2%D0%98.pdf,{},нет признаков,0,pdf
dataset3/Р688.pdf,"{""обычные"": 10, ""государственные"": 1, ""платёжные"": 1, ""специальные"": 1}",УЗ-1,13,pdf
dataset3/%D0%94%D0%BB%D1%8F%20%D1%81%D0%B0%D0%B9%D1%82%D0%B0%20%D0%A1%D1%80%D0%B5%D0%B4%D0%BD%D0%B8%D0%B9%20%D0%B1%D0%B0%D0%BB%D0%BB%20%D0%B8%20%D0%95%D0%93%D0%AD%202021_22.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/osn_zh.pdf,{},нет признаков,0,pdf
dataset3/Pril_5.pdf,{},нет признаков,0,pdf
dataset3/П295-ОД_Платные образовательные услуги.pdf,{},нет признаков,0,pdf
dataset3/01.04.02.pdf,"{""обычные"": 5}",УЗ-3,5,pdf
dataset3/P_6_OD_ABiB.pdf,{},нет признаков,0,pdf
dataset3/%D0%A0%D0%9F%D0%94%20%D0%B8%20%D0%9A%D0%9F%2015.02.10%20(2).pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/01.04.00.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/ModernSoftware_oral_exam.pdf,{},нет признаков,0,pdf
dataset3/42.04.00.pdf,{},нет признаков,0,pdf
dataset3/f1m24swvehna3obtnn9xofw2bff4emsq.pdf,"{""обычные"": 1}",УЗ-4,1,pdf
dataset3/Свидетельство 38.04.03.pdf,{},нет признаков,0,pdf
dataset3/9781787699946-TYPE23-NR2.pdf,{},нет признаков,0,pdf
dataset3/45.04.01_komm.pdf,"{""обычные"": 4, ""специальные"": 1}",УЗ-1,5,pdf
dataset3/09.04.03 Прикладная информатика.pdf,{},нет признаков,0,pdf
dataset3/%D0%A0%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D0%B5%20%D1%80%D0%B5%D1%81%D1%83%D1%80%D1%81%D0%BE%D0%B2%20%D0%B2%20%D0%97%D0%9D%D0%91%20%D0%AE%D0%A4%D0%A3%20(%D0%B0%20%D1%82%D0%B0%D0%BA%D0%B6%D0%B5%20%D0%B2%20%D0%A0%D0%98%D0%9D%D0%A6).pdf,"{""обычные"": 5}",УЗ-3,5,pdf
dataset3/Prilojenie_1_5.pdf,{},нет признаков,0,pdf
dataset3/social2023.pdf,"{""обычные"": 1, ""специальные"": 1}",УЗ-1,2,pdf
dataset3/pfhd_2024.pdf,"{""обычные"": 6, ""государственные"": 1, ""специальные"": 1}",УЗ-1,8,pdf
dataset3/%D0%A0%D0%90%D0%A1_142-%D1%80%20(1).pdf,{},нет признаков,0,pdf
dataset3/sred_zp_adm_2017.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/sved_o_d_r_2012-2014.docx,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,docx
dataset3/Rasporiagenie-1092-p_report-form.rtf,"{""обычные"": 1}",УЗ-4,1,rtf
dataset3/Свидетельство 44.03.04.pdf,{},нет признаков,0,pdf
dataset3/%D0%9F%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0-%D0%BF%D1%80%D0%B8%D0%B5%D0%BC%D0%B0_%D0%BC%D0%B0%D0%B3%D0%B8%D1%81%D1%82%D1%80-2025.pdf,{},нет признаков,0,pdf
dataset3/Prikaz 734 01.06.2016.pdf,{},нет признаков,0,pdf
dataset3/osn_soc_ped.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/apell.pdf,{},нет признаков,0,pdf
dataset3/Bid_Magistracy.rtf,"{""обычные"": 1}",УЗ-4,1,rtf
dataset3/p318-od-2014.pdf,{},нет признаков,0,pdf
dataset3/Competitions_RFFI_list-2018_07.10-info.pdf,{},нет признаков,0,pdf
dataset3/5.9.6_ger.pdf,{},нет признаков,0,pdf
dataset3/П1114_16.05.2025.pdf,{},нет признаков,0,pdf
dataset3/P326-OD.pdf,{},нет признаков,0,pdf
dataset3/2025.pdf,"{""обычные"": 4}",УЗ-4,4,pdf
dataset3/Приказ 391.pdf,"{""обычные"": 5}",УЗ-3,5,pdf
dataset3/1C_Science-pattern.rtf,"{""обычные"": 1}",УЗ-4,1,rtf
dataset3/П1374 07.03.03 Дизайн архитектурной среды.pdf,{},нет признаков,0,pdf
dataset3/П284-ОД_01.11.2024.pdf,{},нет признаков,0,pdf
dataset3/41.04.04.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/%D0%9F%D0%A4%D0%A5%D0%94%202022%20%20%20%D0%B8%D0%B7%D0%BC%2002%20%D1%81%20%D0%BE%D1%82%D1%82%D0%B8%D1%81%D0%BA%D0%BE%D0%BC.pdf,"{""обычные"": 6, ""государственные"": 1, ""специальные"": 1}",УЗ-1,8,pdf
dataset3/formo.rtf,"{""обычные"": 1}",УЗ-4,1,rtf
dataset3/P138_16.05.2023.pdf,"{""обычные"": 5}",УЗ-3,5,pdf
dataset3/Prikaz 1742.pdf,{},нет признаков,0,pdf
dataset3/11.04.01.pdf,"{""обычные"": 5}",УЗ-3,5,pdf
dataset3/%D0%9F1620_%D0%9F%D0%BB%D0%B0%D0%BD%20%D0%92%D0%A0%20%D0%BD%D0%B0%202021-2022%20%D1%83%D1%87.%D0%B3%D0%BE%D0%B4.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/39_2024_.pdf,{},нет признаков,0,pdf
dataset3/П1091 20.06.2017.pdf,{},нет признаков,0,pdf
dataset3/Приказ ФСТЭК России от 30.10.2018 N 193.docx,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,docx
dataset3/130402_M_3_26062018.pdf,{},нет признаков,0,pdf
dataset3/P1569.pdf,{},нет признаков,0,pdf
dataset3/3 сентября EduNet.pdf,"{""обычные"": 8, ""специальные"": 1}",УЗ-1,9,pdf
dataset3/vi_mag.docx,"{""обычные"": 1}",УЗ-4,1,docx
dataset3/П216-ОД.pdf,"{""обычные"": 7, ""биометрические"": 1, ""специальные"": 1}",УЗ-1,9,pdf
